Time [s],Voltage [V]
35.5,9.84
35.52,9.84
35.54,9.84
35.56,9.84
35.58,9.84
35.6,9.84
35.62,9.84
35.64,9.84
35.66,9.84
35.68,9.84
35.7,9.88
35.72,9.84
35.74,9.88
35.76,9.88
35.78,9.88
35.8,9.88
35.82,9.88
35.84,9.84
35.86,9.88
35.88,9.84
35.9,9.88
35.92,9.84
35.94,9.88
35.96,9.84
35.98,9.88
36,9.88
36.02,9.88
36.04,9.88
36.06,9.88
36.08,9.88
36.1,9.92
36.12,9.88
36.14,9.84
36.16,9.88
36.18,9.88
36.2,9.88
36.22,9.88
36.24,9.88
36.26,9.92
36.28,9.88
36.3,9.88
36.32,9.88
36.34,9.88
36.36,9.92
36.38,9.84
36.4,9.88
36.42,9.92
36.44,9.88
36.46,9.92
36.48,9.88
36.5,9.88
36.52,9.92
36.54,9.92
36.56,9.92
36.58,9.92
36.6,9.92
36.62,9.92
36.64,9.92
36.66,9.92
36.68,9.92
36.7,9.92
36.72,9.88
36.74,9.92
36.76,9.92
36.78,9.92
36.8,9.92
36.82,9.92
36.84,9.92
36.86,9.92
36.88,9.96
36.9,9.96
36.92,9.92
36.94,9.92
36.96,9.92
36.98,9.92
37,9.92
37.02,9.92
37.04,9.92
37.06,9.92
37.08,9.92
37.1,9.92
37.12,9.92
37.14,9.92
37.16,9.92
37.18,9.96
37.2,9.96
37.22,9.96
37.24,9.96
37.26,9.96
37.28,9.96
37.3,9.96
37.32,9.92
37.34,9.96
37.36,9.96
37.38,9.92
37.4,9.96
37.42,9.92
37.44,9.92
37.46,9.96
37.48,9.96
37.5,9.96
37.52,9.96
37.54,9.96
37.56,9.96
37.58,9.96
37.6,9.96
37.62,9.96
37.64,9.96
37.66,9.96
37.68,9.96
37.7,9.96
37.72,9.96
37.74,10
37.76,10
37.78,9.96
37.8,9.96
37.82,9.96
37.84,10
37.86,10
37.88,10
37.9,9.96
37.92,10
37.94,9.96
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
42.96,7.48
42.98,7.48
43,7.48
43.02,7.48
43.04,7.48
43.06,7.48
43.08,7.48
43.1,7.48
43.12,7.48
43.14,7.48
43.16,7.48
43.18,7.48
43.2,7.48
43.22,7.48
43.24,7.48
43.26,7.48
43.28,7.48
43.3,7.48
43.32,7.52
43.34,7.48
43.36,7.48
43.38,7.48
43.4,7.48
43.42,7.52
43.44,7.48
43.46,7.48
43.48,7.52
43.5,7.48
43.52,7.52
43.54,7.48
43.56,7.48
43.58,7.48
43.6,7.52
43.62,7.48
43.64,7.52
43.66,7.52
43.68,7.52
43.7,7.48
43.72,7.52
43.74,7.52
43.76,7.52
43.78,7.52
43.8,7.52
43.82,7.52
43.84,7.52
43.86,7.52
43.88,7.48
43.9,7.52
43.92,7.52
43.94,7.56
43.96,7.52
43.98,7.56
44,7.52
44.02,7.52
44.04,7.52
44.06,7.52
44.08,7.52
44.1,7.52
44.12,7.52
44.14,7.52
44.16,7.56
44.18,7.56
44.2,7.52
44.22,7.56
44.24,7.56
44.26,7.52
44.28,7.56
44.3,7.56
44.32,7.56
44.34,7.56
44.36,7.52
44.38,7.52
44.4,7.52
44.42,7.56
44.44,7.56
44.46,7.56
44.48,7.56
44.5,7.56
44.52,7.56
44.54,7.56
44.56,7.56
44.58,7.56
44.6,7.56
44.62,7.56
44.64,7.56
44.66,7.56
44.68,7.56
44.7,7.56
44.72,7.56
44.74,7.6
44.76,7.6
44.78,7.56
44.8,7.6
44.82,7.56
44.84,7.56
44.86,7.56
44.88,7.56
44.9,7.56
44.92,7.6
44.94,7.6
44.96,7.6
44.98,7.56
45,7.6
45.02,7.6
45.04,7.6
45.06,7.56
45.08,7.6
45.1,7.56
45.12,7.6
45.14,7.6
45.16,7.6
45.18,7.6
45.2,7.6
45.22,7.6
45.24,7.6
45.26,7.6
45.28,7.6
45.3,7.6
45.32,7.64
45.34,7.6
45.36,7.6
45.38,7.6
45.4,7.6
45.42,7.64
45.44,7.56
45.46,7.64
45.48,7.6
45.5,7.64
45.52,7.64
45.54,7.64
45.56,7.64
45.58,7.64
45.6,7.64
45.62,7.64
45.64,7.64
45.66,7.6
45.68,7.64
45.7,7.64
45.72,7.64
45.74,7.64
45.76,7.64
45.78,7.64
45.8,7.64
45.82,7.64
45.84,7.64
45.86,7.64
45.88,7.64
45.9,7.64
45.92,7.64
45.94,7.64
45.96,7.64
45.98,7.64
46,7.64
46.02,7.64
46.04,7.64
46.06,7.64
46.08,7.68
46.1,7.68
46.12,7.64
46.14,7.64
46.16,7.64
46.18,7.64
46.2,7.64
46.22,7.68
46.24,7.68
46.26,7.68
46.28,7.64
46.3,7.68
46.32,7.68
46.34,7.68
46.36,7.64
46.38,7.68
46.4,7.64
46.42,7.68
46.44,7.68
46.46,7.68
46.48,7.64
46.5,7.68
46.52,7.68
46.54,7.68
46.56,7.68
46.58,7.68
46.6,7.68
46.62,7.68
46.64,7.72
46.66,7.68
46.68,7.68
46.7,7.64
46.72,7.64
46.74,7.68
46.76,7.68
46.78,7.68
46.8,7.72
46.82,7.68
46.84,7.68
46.86,7.72
46.88,7.72
46.9,7.68
46.92,7.68
46.94,7.68
46.96,7.68
46.98,7.68
47,7.72
47.02,7.72
47.04,7.68
47.06,7.72
47.08,7.68
47.1,7.72
47.12,7.72
47.14,7.72
47.16,7.72
47.18,7.72
47.2,7.72
47.22,7.72
47.24,7.72
47.26,7.72
47.28,7.72
47.3,7.76
47.32,7.72
47.34,7.72
47.36,7.72
47.38,7.72
47.4,7.72
47.42,7.76
47.44,7.76
47.46,7.72
47.48,7.72
47.5,7.72
47.52,7.76
47.54,7.76
47.56,7.72
47.58,7.76
47.6,7.72
47.62,7.72
47.64,7.72
47.66,7.76
47.68,7.72
47.7,7.72
47.72,7.72
47.74,7.76
47.76,7.76
47.78,7.76
47.8,7.72
47.82,7.76
47.84,7.72
47.86,7.76
47.88,7.72
47.9,7.72
47.92,7.76
47.94,7.76
47.96,7.76
47.98,7.76
48,7.76
48.02,7.8
48.04,7.76
48.06,7.76
48.08,7.76
48.1,7.76
48.12,7.76
48.14,7.8
48.16,7.76
48.18,7.8
48.2,7.8
48.22,7.8
48.24,7.76
48.26,7.8
48.28,7.8
48.3,7.8
48.32,7.8
48.34,7.8
48.36,7.76
48.38,7.76
48.4,7.76
48.42,7.76
48.44,7.8
48.46,7.8
48.48,7.8
48.5,7.8
48.52,7.8
48.54,7.8
48.56,7.8
48.58,7.8
48.6,7.8
48.62,7.8
48.64,7.8
48.66,7.8
48.68,7.8
48.7,7.8
48.72,7.8
48.74,7.8
48.76,7.8
48.78,7.8
48.8,7.8
48.82,7.8
48.84,7.8
48.86,7.84
48.88,7.8
48.9,7.8
48.92,7.8
48.94,7.8
48.96,7.8
48.98,7.8
49,7.8
49.02,7.84
49.04,7.8
49.06,7.8
49.08,7.84
49.1,7.84
49.12,7.8
49.14,7.84
49.16,7.8
49.18,7.8
49.2,7.8
49.22,7.84
49.24,7.84
49.26,7.84
49.28,7.84
49.3,7.84
49.32,7.84
49.34,7.84
49.36,7.8
49.38,7.84
49.4,7.84
49.42,7.84
49.44,7.8
49.46,7.8
49.48,7.84
49.5,7.84
49.52,7.84
49.54,7.84
49.56,7.84
49.58,7.84
49.6,7.84
49.62,7.84
49.64,7.84
49.66,7.84
49.68,7.88
49.7,7.84
49.72,7.84
49.74,7.84
49.76,7.84
49.78,7.84
49.8,7.84
49.82,7.88
49.84,7.84
49.86,7.84
49.88,7.84
49.9,7.88
49.92,7.84
49.94,7.88
49.96,7.84
49.98,7.84
