Time [s],Voltage [V]
31.46,-2.76
31.48,-2.76
31.5,-2.74
31.52,-2.76
31.54,-2.76
31.56,-2.76
31.58,-2.72
31.6,-2.72
31.62,-2.74
31.64,-2.74
31.66,-2.74
31.68,-2.72
31.7,-2.72
31.72,-2.7
31.74,-2.7
31.76,-2.7
31.78,-2.68
31.8,-2.66
31.82,-2.64
31.84,-2.64
31.86,-2.66
31.88,-2.66
31.9,-2.66
31.92,-2.64
31.94,-2.64
31.96,-2.64
31.98,-2.6
32,-2.6
32.02,-2.62
32.04,-2.62
32.06,-2.62
32.08,-2.6
32.1,-2.62
32.12,-2.6
32.14,-2.62
32.16,-2.6
32.18,-2.58
32.2,-2.58
32.22,-2.58
32.24,-2.58
32.26,-2.58
32.28,-2.58
32.3,-2.56
32.32,-2.58
32.34,-2.58
32.36,-2.56
32.38,-2.54
32.4,-2.52
32.42,-2.56
32.44,-2.56
32.46,-2.56
32.48,-2.52
32.5,-2.5
32.52,-2.52
32.54,-2.52
32.56,-2.54
32.58,-2.5
32.6,-2.5
32.62,-2.5
32.64,-2.54
32.66,-2.52
32.68,-2.5
32.7,-2.5
32.72,-2.5
32.74,-2.48
32.76,-2.48
32.78,-2.5
32.8,-2.48
32.82,-2.46
32.84,-2.46
32.86,-2.48
32.88,-2.46
32.9,-2.44
32.92,-2.42
32.94,-2.42
32.96,-2.44
32.98,-2.46
33,-2.46
33.02,-2.44
33.04,-2.44
33.06,-2.44
33.08,-2.44
33.1,-2.42
33.12,-2.42
33.14,-2.46
33.16,-2.44
33.18,-2.42
33.2,-2.4
33.22,-2.4
33.24,-2.4
33.26,-2.38
33.28,-2.4
33.3,-2.4
33.32,-2.42
33.34,-2.42
33.36,-2.4
33.38,-2.4
33.4,-2.38
33.42,-2.38
33.44,-2.38
33.46,-2.4
33.48,-2.4
33.5,-2.38
33.52,-2.38
33.54,-2.4
33.56,-2.4
33.58,-2.38
33.6,-2.46
33.62,-2.44
33.64,-2.4
33.66,-2.34
33.68,-2.38
33.7,-2.38
33.72,-2.38
33.74,-2.38
33.76,-2.4
33.78,-2.38
33.8,-2.36
33.82,-2.36
33.84,-2.34
33.86,-2.34
33.88,-2.34
33.9,-2.34
33.92,-2.36
33.94,-2.38
33.96,-2.36
33.98,-2.4
34,-2.34
34.02,-2.34
34.04,-2.36
34.06,-2.34
34.08,-2.32
34.1,-2.34
34.12,-2.34
34.14,-2.34
34.16,-2.34
34.18,-2.34
34.2,-2.34
34.22,-2.34
34.24,-2.34
34.26,-2.36
34.28,-2.36
34.3,-2.32
34.32,-2.32
34.34,-2.34
34.36,-2.34
34.38,-2.34
34.4,-2.34
34.42,-2.34
34.44,-2.36
34.46,-2.34
34.48,-2.36
34.5,-2.34
34.52,-2.34
34.54,-2.32
34.56,-2.3
34.58,-2.32
34.6,-2.34
34.62,-2.34
34.64,-2.34
34.66,-2.34
34.68,-2.32
34.7,-2.34
34.72,-2.32
34.74,-2.34
34.76,-2.3
34.78,-2.3
34.8,-2.3
34.82,-2.34
34.84,-2.34
34.86,-2.34
34.88,-2.32
34.9,-2.32
34.92,-2.32
34.94,-2.34
34.96,-2.32
34.98,-2.32
35,-2.34
35.02,-2.34
35.04,-2.34
35.06,-2.32
35.08,-2.36
35.1,-2.34
35.12,-2.34
35.14,-2.32
35.16,-2.32
35.18,-2.32
35.2,-2.32
35.22,-2.34
35.24,-2.32
35.26,-2.3
35.28,-2.32
35.3,-2.32
35.32,-2.32
35.34,-2.32
35.36,-2.32
35.38,-2.34
35.4,-2.32
35.42,-2.34
35.44,-2.32
35.46,-2.34
35.48,-2.34
35.5,-2.34
35.52,-2.34
35.54,-2.32
35.56,-2.34
35.58,-2.34
35.6,-2.3
35.62,-2.32
35.64,-2.32
35.66,-2.34
35.68,-2.34
35.7,-2.32
35.72,-2.32
35.74,-2.32
35.76,-2.32
35.78,-2.34
35.8,-2.34
35.82,-2.34
35.84,-2.3
35.86,-2.3
35.88,-2.32
35.9,-2.32
35.92,-2.34
35.94,-2.34
35.96,-2.32
35.98,-2.32
36,-2.34
36.02,-2.34
36.04,-2.36
36.06,-2.34
36.08,-2.3
36.1,-2.32
36.12,-2.32
36.14,-2.34
36.16,-2.34
36.18,-2.3
36.2,-2.32
36.22,-2.34
36.24,-2.32
36.26,-2.34
36.28,-2.34
36.3,-2.34
36.32,-2.34
36.34,-2.34
36.36,-2.34
36.38,-2.36
36.4,-2.32
36.42,-2.32
36.44,-2.32
36.46,-2.34
36.48,-2.34
36.5,-2.34
36.52,-2.34
36.54,-2.34
36.56,-2.36
36.58,-2.34
36.6,-2.32
36.62,-2.32
36.64,-2.32
36.66,-2.34
36.68,-2.34
36.7,-2.36
36.72,-2.36
36.74,-2.32
36.76,-2.32
36.78,-2.3
36.8,-2.28
36.82,-2.3
36.84,-2.3
36.86,-2.3
36.88,-2.32
36.9,-2.3
36.92,-2.32
36.94,-2.32
36.96,-2.32
36.98,-2.3
37,-2.34
37.02,-2.32
37.04,-2.32
37.06,-2.34
37.08,-2.32
37.1,-2.32
37.12,-2.3
37.14,-2.3
37.16,-2.3
37.18,-2.32
37.2,-2.3
37.22,-2.32
37.24,-2.3
37.26,-2.3
37.28,-2.3
37.3,-2.3
37.32,-2.3
37.34,-2.3
37.36,-2.3
37.38,-2.34
37.4,-2.32
37.42,-2.32
37.44,-2.34
37.46,-2.3
37.48,-2.3
37.5,-2.3
37.52,-2.32
37.54,-2.32
37.56,-2.32
37.58,-2.3
37.6,-2.32
37.62,-2.3
37.64,-2.28
37.66,-2.28
37.68,-2.3
37.7,-2.3
37.72,-2.3
37.74,-2.32
37.76,-2.3
37.78,-2.3
37.8,-2.28
37.82,-2.28
37.84,-2.28
37.86,-2.3
37.88,-2.28
37.9,-2.3
37.92,-2.28
37.94,-2.3
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
42.96,-2.3
42.98,-2.3
43,-2.3
43.02,-2.3
43.04,-2.3
43.06,-2.26
43.08,-2.3
43.1,-2.3
43.12,-2.3
43.14,-2.3
43.16,-2.28
43.18,-2.26
43.2,-2.3
43.22,-2.3
43.24,-2.32
43.26,-2.32
43.28,-2.3
43.3,-2.26
43.32,-2.26
43.34,-2.28
43.36,-2.3
43.38,-2.3
43.4,-2.3
43.42,-2.3
43.44,-2.26
43.46,-2.28
43.48,-2.26
43.5,-2.26
43.52,-2.26
43.54,-2.24
43.56,-2.26
43.58,-2.26
43.6,-2.24
43.62,-2.26
43.64,-2.26
43.66,-2.26
43.68,-2.24
43.7,-2.26
43.72,-2.26
43.74,-2.3
43.76,-2.3
43.78,-2.28
43.8,-2.3
43.82,-2.32
43.84,-2.36
43.86,-2.32
43.88,-2.3
43.9,-2.3
43.92,-2.3
43.94,-2.28
43.96,-2.26
43.98,-2.28
44,-2.3
44.02,-2.3
44.04,-2.3
44.06,-2.28
44.08,-2.26
44.1,-2.28
44.12,-2.28
44.14,-2.24
44.16,-2.26
44.18,-2.28
44.2,-2.34
44.22,-2.38
44.24,-2.38
44.26,-2.34
44.28,-2.32
44.3,-2.28
44.32,-2.28
44.34,-2.26
44.36,-2.32
44.38,-2.3
44.4,-2.3
44.42,-2.32
44.44,-2.32
44.46,-2.3
44.48,-2.3
44.5,-2.28
44.52,-2.3
44.54,-2.28
44.56,-2.3
44.58,-2.3
44.6,-2.3
44.62,-2.28
44.64,-2.3
44.66,-2.36
44.68,-2.32
44.7,-2.3
44.72,-2.3
44.74,-2.28
44.76,-2.3
44.78,-2.3
44.8,-2.3
44.82,-2.32
44.84,-2.3
44.86,-2.3
44.88,-2.3
44.9,-2.3
44.92,-2.3
44.94,-2.32
44.96,-2.34
44.98,-2.32
45,-2.32
45.02,-2.3
45.04,-2.3
45.06,-2.32
45.08,-2.32
45.1,-2.34
45.12,-2.32
45.14,-2.3
45.16,-2.28
45.18,-2.3
45.2,-2.32
45.22,-2.32
45.24,-2.34
45.26,-2.34
45.28,-2.3
45.3,-2.3
45.32,-2.3
45.34,-2.32
45.36,-2.36
45.38,-2.36
45.4,-2.3
45.42,-2.3
45.44,-2.34
45.46,-2.32
45.48,-2.32
45.5,-2.3
45.52,-2.3
45.54,-2.3
45.56,-2.32
45.58,-2.32
45.6,-2.32
45.62,-2.32
45.64,-2.32
45.66,-2.34
45.68,-2.32
45.7,-2.3
45.72,-2.28
45.74,-2.3
45.76,-2.32
45.78,-2.34
45.8,-2.34
45.82,-2.34
45.84,-2.32
45.86,-2.32
45.88,-2.32
45.9,-2.32
45.92,-2.3
45.94,-2.28
45.96,-2.3
45.98,-2.34
46,-2.3
46.02,-2.32
46.04,-2.34
46.06,-2.34
46.08,-2.34
46.1,-2.34
46.12,-2.32
46.14,-2.32
46.16,-2.32
46.18,-2.36
46.2,-2.32
46.22,-2.32
46.24,-2.34
46.26,-2.32
46.28,-2.34
46.3,-2.34
46.32,-2.34
46.34,-2.32
46.36,-2.28
46.38,-2.3
46.4,-2.32
46.42,-2.3
46.44,-2.32
46.46,-2.34
46.48,-2.34
46.5,-2.32
46.52,-2.32
46.54,-2.34
46.56,-2.32
46.58,-2.34
46.6,-2.34
46.62,-2.36
46.64,-2.34
46.66,-2.36
46.68,-2.34
46.7,-2.32
46.72,-2.3
46.74,-2.32
46.76,-2.32
46.78,-2.34
46.8,-2.34
46.82,-2.34
46.84,-2.34
46.86,-2.34
46.88,-2.32
46.9,-2.28
46.92,-2.3
46.94,-2.34
46.96,-2.34
46.98,-2.34
47,-2.3
47.02,-2.34
47.04,-2.34
47.06,-2.34
47.08,-2.34
47.1,-2.34
47.12,-2.32
47.14,-2.3
47.16,-2.3
47.18,-2.34
47.2,-2.32
47.22,-2.34
47.24,-2.34
47.26,-2.34
47.28,-2.32
47.3,-2.34
47.32,-2.32
47.34,-2.34
47.36,-2.32
47.38,-2.34
47.4,-2.36
47.42,-2.38
47.44,-2.34
47.46,-2.32
47.48,-2.34
47.5,-2.34
47.52,-2.34
47.54,-2.34
47.56,-2.34
47.58,-2.32
47.6,-2.36
47.62,-2.32
47.64,-2.34
47.66,-2.34
47.68,-2.36
47.7,-2.36
47.72,-2.36
47.74,-2.36
47.76,-2.36
47.78,-2.34
47.8,-2.36
47.82,-2.38
47.84,-2.36
47.86,-2.38
47.88,-2.36
47.9,-2.34
47.92,-2.34
47.94,-2.36
47.96,-2.34
47.98,-2.36
48,-2.38
48.02,-2.36
48.04,-2.36
48.06,-2.42
48.08,-2.4
48.1,-2.38
48.12,-2.36
48.14,-2.38
48.16,-2.38
48.18,-2.42
48.2,-2.42
48.22,-2.44
48.24,-2.44
48.26,-2.4
48.28,-2.36
48.3,-2.38
48.32,-2.36
48.34,-2.4
48.36,-2.34
48.38,-2.34
48.4,-2.34
48.42,-2.34
48.44,-2.36
48.46,-2.34
48.48,-2.34
48.5,-2.38
48.52,-2.36
48.54,-2.4
48.56,-2.38
48.58,-2.38
48.6,-2.4
48.62,-2.38
48.64,-2.38
48.66,-2.36
48.68,-2.38
48.7,-2.38
48.72,-2.38
48.74,-2.38
48.76,-2.38
48.78,-2.38
48.8,-2.4
48.82,-2.38
48.84,-2.38
48.86,-2.38
48.88,-2.4
48.9,-2.4
48.92,-2.4
48.94,-2.38
48.96,-2.38
48.98,-2.38
49,-2.38
49.02,-2.4
49.04,-2.4
49.06,-2.4
49.08,-2.42
49.1,-2.44
49.12,-2.4
49.14,-2.4
49.16,-2.42
49.18,-2.42
49.2,-2.4
49.22,-2.44
49.24,-2.42
49.26,-2.44
49.28,-2.4
49.3,-2.44
49.32,-2.44
49.34,-2.44
49.36,-2.42
49.38,-2.44
49.4,-2.46
49.42,-2.5
49.44,-2.48
49.46,-2.46
49.48,-2.44
49.5,-2.5
49.52,-2.52
49.54,-2.5
49.56,-2.48
49.58,-2.46
49.6,-2.48
49.62,-2.5
49.64,-2.5
49.66,-2.48
49.68,-2.48
49.7,-2.52
49.72,-2.56
49.74,-2.54
49.76,-2.48
49.78,-2.5
49.8,-2.52
49.82,-2.54
49.84,-2.54
49.86,-2.54
49.88,-2.52
49.9,-2.58
49.92,-2.6
49.94,-2.58
49.96,-2.54
49.98,-2.6
